109.236.252.130 - - [01/Nov/2024:12:12:14 +0300] "GET /wp-includes/js/comment-reply.min.js?ver=5.0.4 HTTP/1.1" 200 609 "https://dbadmins.ru/2017/05/19/%d0%be%d0%b1%d0%bd%d0%b0%d1%80%d1%83%d0%b6%d0%b5%d0%bd%d0%b8%d0%b5-%d0%bd%d0%be%d0%b2%d1%8b%d1%85-scsi-%d1%83%d1%81%d1%82%d1%80%d0%be%d0%b9%d1%81%d1%82%d0%b2-%d1%80%d0%b0%d1%81%d1%88%d0%b8%d1%80/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"rt=0.000 uct="-" uht="-" urt="-"
185.2.5.13 - - [01/Nov/2024:12:12:22 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.191 uct="0.000" uht="0.191" urt="0.191"
185.2.5.13 - - [01/Nov/2024:12:12:22 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.207 uct="0.000" uht="0.192" urt="0.192"
185.2.5.13 - - [01/Nov/2024:12:12:22 +0300] "POST /xmlrpc.php HTTP/1.1" 200 292 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.279 uct="0.000" uht="0.264" urt="0.264"
93.158.167.130 - - [01/Nov/2024:12:35:00 +0300] "GET / HTTP/1.1" 404 169 "-" "Mozilla/5.0 (compatible; YandexMetrika/2.0; +http://yandex.com/bots yabs01)"rt=0.000 uct="-" uht="-" urt="-"
188.40.80.134 - - [01/Nov/2024:12:35:35 +0300] "GET / HTTP/1.1" 200 14475 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"rt=0.280 uct="0.000" uht="0.193" urt="0.280"
46.229.168.143 - - [01/Nov/2024:12:43:31 +0300] "GET /robots.txt HTTP/1.1" 200 208 "-" "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"rt=0.000 uct="-" uht="-" urt="-"
46.229.168.138 - - [01/Nov/2024:12:43:32 +0300] "GET /tag/local_listener/ HTTP/1.1" 200 9640 "-" "Mozilla/5.0 (compatible; SemrushBot/3~bl; +http://www.semrush.com/bot.html)"rt=0.239 uct="0.000" uht="0.186" urt="0.239"
164.132.96.137 - - [01/Nov/2024:12:44:24 +0300] "GET /wp-login.php HTTP/1.1" 200 1338 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.187 uct="0.000" uht="0.187" urt="0.187"
164.132.96.137 - - [01/Nov/2024:12:44:24 +0300] "POST /wp-login.php HTTP/1.1" 200 1721 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"rt=0.194 uct="0.000" uht="0.187" urt="0.187"
